"","frqX","frqY","model","h","r","s"
"1",0.102529960053262,0.16,"auto.and.parX","0.5","0.1","0"
"2",0.0240320427236315,0.0318725099601594,"auto.and.parX","0.5","0.1","0"
"3",0.107671601615074,0.0972762645914397,"auto.and.parX","0.5","0.1","0"
"4",0.434666666666667,0.390438247011952,"auto.and.parX","0.5","0.1","0"
"5",0.204301075268817,0.21875,"auto.and.parX","0.5","0.1","0"
"6",0.337317397078353,0.360323886639676,"auto.and.parX","0.5","0.1","0"
"7",0.266757865937073,0.278810408921933,"auto.and.parX","0.5","0.1","0"
"8",0.555704697986577,0.5390625,"auto.and.parX","0.5","0.1","0"
"9",0.039136302294197,0.0622568093385214,"auto.and.parX","0.5","0.1","0"
"10",0.0710455764075067,0.075098814229249,"auto.and.parX","0.5","0.1","0"
"11",0.553359683794466,0.586776859504132,"auto.and.parX","0.5","0.1","0"
"12",0.0671140939597315,0.078125,"auto.and.parX","0.5","0.1","0"
"13",0.0460526315789474,0.0458333333333333,"auto.and.parX","0.5","0.1","0"
"14",0.00940860215053763,0,"auto.and.parX","0.5","0.1","0"
"15",0.115591397849462,0.10546875,"auto.and.parX","0.5","0.1","0"
"16",0.281879194630872,0.283464566929134,"auto.and.parX","0.5","0.1","0"
"17",0.0372836218375499,0.0766129032258065,"auto.and.parX","0.5","0.1","0"
"18",0.0687830687830688,0.032520325203252,"auto.and.parX","0.5","0.1","0"
"19",0.256953642384106,0.260330578512397,"auto.and.parX","0.5","0.1","0"
"20",0.401639344262295,0.402985074626866,"auto.and.parX","0.5","0.1","0"
"21",0.252604166666667,0.243478260869565,"auto.and.parX","0.5","0.1","0"
"22",0.0425531914893617,0.0562248995983936,"auto.and.parX","0.5","0.1","0"
"23",0.116847826086957,0.151515151515152,"auto.and.parX","0.5","0.1","0"
"24",0.446666666666667,0.399209486166008,"auto.and.parX","0.5","0.1","0"
"25",0.0717079530638853,0.151515151515152,"auto.and.parX","0.5","0.1","0"
"26",0.220899470899471,0.23265306122449,"auto.and.parX","0.5","0.1","0"
"27",0.0598179453836151,0.1,"auto.and.parX","0.5","0.1","0"
"28",0.0278884462151394,0.0569105691056911,"auto.and.parX","0.5","0.1","0"
"29",0.323097463284379,0.357142857142857,"auto.and.parX","0.5","0.1","0"
"30",0.0805369127516778,0.0866141732283465,"auto.and.parX","0.5","0.1","0"
"31",0.10455764075067,0.0790513833992095,"auto.and.parX","0.5","0.1","0"
"32",0.0684563758389262,0.0909090909090909,"auto.and.parX","0.5","0.1","0"
"33",0.827357237715803,0.782258064516129,"auto.and.parX","0.5","0.1","0"
"34",0.122340425531915,0.101214574898785,"auto.and.parX","0.5","0.1","0"
"35",0.163513513513514,0.138996138996139,"auto.and.parX","0.5","0.1","0"
"36",0.0328947368421053,0.0375,"auto.and.parX","0.5","0.1","0"
"37",0.504563233376793,0.553648068669528,"auto.and.parX","0.5","0.1","0"
"38",0.270805812417437,0.263374485596708,"auto.and.parX","0.5","0.1","0"
"39",0.0657718120805369,0.101167315175097,"auto.and.parX","0.5","0.1","0"
"40",0.0891891891891892,0.0769230769230769,"auto.and.parX","0.5","0.1","0"
"41",0.0867823765020027,0.0398406374501992,"auto.and.parX","0.5","0.1","0"
"42",0.230666666666667,0.24,"auto.and.parX","0.5","0.1","0"
"43",0.0585106382978723,0.0642570281124498,"auto.and.parX","0.5","0.1","0"
"44",0.11523178807947,0.153846153846154,"auto.and.parX","0.5","0.1","0"
"45",0.0252324037184595,0.0321285140562249,"auto.and.parX","0.5","0.1","0"
"46",0.0607661822985469,0.0905349794238683,"auto.and.parX","0.5","0.1","0"
"47",0.0569105691056911,0.0267175572519084,"auto.and.parX","0.5","0.1","0"
"48",0.458994708994709,0.457142857142857,"auto.and.parX","0.5","0.1","0"
"49",0.0783289817232376,0.0598290598290598,"auto.and.parX","0.5","0.1","0"
"50",0.0628342245989305,0.0396825396825397,"auto.and.parX","0.5","0.1","0"
"51",0.319316688567674,0.275,"auto.and.parX","0.5","0.1","0"
"52",0.243064729194188,0.267489711934156,"auto.and.parX","0.5","0.1","0"
"53",0.0652173913043478,0.0568181818181818,"auto.and.parX","0.5","0.1","0"
"54",0.0846774193548387,0.0894941634241245,"auto.and.parX","0.5","0.1","0"
"55",0.122641509433962,0.062015503875969,"auto.and.parX","0.5","0.1","0"
"56",0.104221635883905,0.116182572614108,"auto.and.parX","0.5","0.1","0"
"57",0.134408602150538,0.1484375,"auto.and.parX","0.5","0.1","0"
"58",0.0458715596330275,0.0379746835443038,"auto.and.parX","0.5","0.1","0"
"59",0.0283783783783784,0.0192307692307692,"auto.and.parX","0.5","0.1","0"
"60",0.107894736842105,0.149377593360996,"auto.and.parX","0.5","0.1","0"
"61",0.0307898259705489,0.0237154150197628,"auto.and.parX","0.5","0.1","0"
"62",0.365821094793057,0.394422310756972,"auto.and.parX","0.5","0.1","0"
"63",0.597315436241611,0.515748031496063,"auto.and.parX","0.5","0.1","0"
"64",0.128342245989305,0.116,"auto.and.parX","0.5","0.1","0"
"65",0.0457604306864065,0.0431372549019608,"auto.and.parX","0.5","0.1","0"
"66",0.058029689608637,0.0576923076923077,"auto.and.parX","0.5","0.1","0"
"67",0.0183968462549277,0.0167364016736402,"auto.and.parX","0.5","0.1","0"
"68",0.004,0.00401606425702811,"auto.and.parX","0.5","0.1","0"
"69",0.111405835543767,0.151020408163265,"auto.and.parX","0.5","0.1","0"
"70",0.0987821380243572,0.0766283524904215,"auto.and.parX","0.5","0.1","0"
"71",0.0527009222661397,0.0875,"auto.and.parX","0.5","0.1","0"
"72",0.0307898259705489,0.0553359683794466,"auto.and.parX","0.5","0.1","0"
"73",0.875331564986737,0.862348178137652,"auto.and.parX","0.5","0.1","0"
"74",0.0117801047120419,0.0253164556962025,"auto.and.parX","0.5","0.1","0"
"75",0.0549597855227882,0.0708661417322835,"auto.and.parX","0.5","0.1","0"
"76",0.0626666666666667,0.0557768924302789,"auto.and.parX","0.5","0.1","0"
"77",0.102362204724409,0.102127659574468,"auto.and.parX","0.5","0.1","0"
"78",0.278709677419355,0.286343612334802,"auto.and.parX","0.5","0.1","0"
"79",0.566360052562418,0.564853556485356,"auto.and.parX","0.5","0.1","0"
"80",0.0673854447439353,0.0775193798449612,"auto.and.parX","0.5","0.1","0"
"81",0.0418848167539267,0.00421940928270042,"auto.and.parX","0.5","0.1","0"
"82",0.0512129380053908,0.0579150579150579,"auto.and.parX","0.5","0.1","0"
"83",0.157965194109772,0.145669291338583,"auto.and.parX","0.5","0.1","0"
"84",0.473541383989145,0.441509433962264,"auto.and.parX","0.5","0.1","0"
"85",0.441176470588235,0.44047619047619,"auto.and.parX","0.5","0.1","0"
"86",0.145502645502645,0.183673469387755,"auto.and.parX","0.5","0.1","0"
"87",0.0383597883597884,0.0447154471544715,"auto.and.parX","0.5","0.1","0"
"88",0.290106951871658,0.24901185770751,"auto.and.parX","0.5","0.1","0"
"89",0.137096774193548,0.201550387596899,"auto.and.parX","0.5","0.1","0"
"90",0.171503957783641,0.115702479338843,"auto.and.parX","0.5","0.1","0"
"91",0.134770889487871,0.162790697674419,"auto.and.parX","0.5","0.1","0"
"92",0.308707124010554,0.301652892561983,"auto.and.parX","0.5","0.1","0"
"93",0.467914438502674,0.51984126984127,"auto.and.parX","0.5","0.1","0"
"94",0.134770889487871,0.205426356589147,"auto.and.parX","0.5","0.1","0"
"95",0.349734042553192,0.330645161290323,"auto.and.parX","0.5","0.1","0"
"96",0.102529960053262,0.0524193548387097,"auto.and.parX","0.5","0.1","0"
"97",0.0629183400267738,0.0513833992094862,"auto.and.parX","0.5","0.1","0"
"98",0.0904255319148936,0.108870967741935,"auto.and.parX","0.5","0.1","0"
"99",0.0743243243243243,0.0852713178294574,"auto.and.parX","0.5","0.1","0"
"100",0.168900804289544,0.105882352941176,"auto.and.parX","0.5","0.1","0"
"101",0.14246947082768,0.140684410646388,"auto.and.parX","0.5","0.1","0"
"102",0.100671140939597,0.06640625,"auto.and.parX","0.5","0.1","0"
"103",0.50668449197861,0.587301587301587,"auto.and.parX","0.5","0.1","0"
"104",0.0691489361702128,0.0528455284552846,"auto.and.parX","0.5","0.1","0"
"105",0.0647773279352227,0.0810810810810811,"auto.and.parX","0.5","0.1","0"
"106",0.29155672823219,0.239669421487603,"auto.and.parX","0.5","0.1","0"
"107",0.0106809078771696,0.00403225806451613,"auto.and.parX","0.5","0.1","0"
"108",0.096,0.0876494023904383,"auto.and.parX","0.5","0.1","0"
"109",0.020997375328084,0.0126582278481013,"auto.and.parX","0.5","0.1","0"
"110",0.0569877883310719,0.0763358778625954,"auto.and.parX","0.5","0.1","0"
"111",0.0837912087912088,0.110294117647059,"auto.and.parX","0.5","0.1","0"
"112",0.0827679782903663,0.0950570342205323,"auto.and.parX","0.5","0.1","0"
"113",0.0387700534759358,0.047808764940239,"auto.and.parX","0.5","0.1","0"
"114",0.43848167539267,0.472573839662447,"auto.and.parX","0.5","0.1","0"
"115",0.0824324324324324,0.0965250965250965,"auto.and.parX","0.5","0.1","0"
"116",0.149732620320856,0.197628458498024,"auto.and.parX","0.5","0.1","0"
"117",0.211668928086839,0.25,"auto.and.parX","0.5","0.1","0"
"118",0.0486486486486487,0.0154440154440154,"auto.and.parX","0.5","0.1","0"
"119",0.0362903225806452,0.0233463035019455,"auto.and.parX","0.5","0.1","0"
"120",0.072192513368984,0.102766798418972,"auto.and.parX","0.5","0.1","0"
"121",0.0456989247311828,0.0431372549019608,"auto.and.parX","0.5","0.1","0"
"122",0.0461133069828722,0.024896265560166,"auto.and.parX","0.5","0.1","0"
"123",0.438524590163934,0.503731343283582,"auto.and.parX","0.5","0.1","0"
"124",0.0761014686248331,0.107142857142857,"auto.and.parX","0.5","0.1","0"
"125",0.0411140583554377,0.0365853658536585,"auto.and.parX","0.5","0.1","0"
"126",0.390309555854643,0.424124513618677,"auto.and.parX","0.5","0.1","0"
"127",0.0932090545938748,0.112449799196787,"auto.and.parX","0.5","0.1","0"
"128",0.0939597315436242,0.0852713178294574,"auto.and.parX","0.5","0.1","0"
"129",0.0946502057613169,0.137037037037037,"auto.and.parX","0.5","0.1","0"
"130",0.068,0.056,"auto.and.parX","0.5","0.1","0"
"131",0.0458715596330275,0.029535864978903,"auto.and.parX","0.5","0.1","0"
"132",0.115691489361702,0.0772357723577236,"auto.and.parX","0.5","0.1","0"
"133",0.136856368563686,0.111538461538462,"auto.and.parX","0.5","0.1","0"
"134",0.0541611624834875,0.0246913580246914,"auto.and.parX","0.5","0.1","0"
"135",0.047554347826087,0.0727969348659004,"auto.and.parX","0.5","0.1","0"
"136",0.484126984126984,0.530612244897959,"auto.and.parX","0.5","0.1","0"
"137",0.272606382978723,0.25609756097561,"auto.and.parX","0.5","0.1","0"
"138",0.0459921156373193,0.0840336134453782,"auto.and.parX","0.5","0.1","0"
"139",0.0848563968668407,0.0897435897435897,"auto.and.parX","0.5","0.1","0"
"140",0.0994694960212202,0.0569105691056911,"auto.and.parX","0.5","0.1","0"
"141",0.0106951871657754,0.00396825396825397,"auto.and.parX","0.5","0.1","0"
"142",0.118825100133511,0.214285714285714,"auto.and.parX","0.5","0.1","0"
"143",0.323529411764706,0.300395256916996,"auto.and.parX","0.5","0.1","0"
"144",0.325333333333333,0.252,"auto.and.parX","0.5","0.1","0"
"145",0.248663101604278,0.257936507936508,"auto.and.parX","0.5","0.1","0"
"146",0.0854139290407359,0.075,"auto.and.parX","0.5","0.1","0"
"147",0.0987983978638184,0.156,"auto.and.parX","0.5","0.1","0"
"148",0.0778523489932886,0.109375,"auto.and.parX","0.5","0.1","0"
"149",0.0935828877005348,0.123015873015873,"auto.and.parX","0.5","0.1","0"
"150",0.0843214756258235,0.0580912863070539,"auto.and.parX","0.5","0.1","0"
"151",0.0162822252374491,0,"auto.and.parX","0.5","0.1","0"
"152",0.343873517786561,0.302904564315353,"auto.and.parX","0.5","0.1","0"
"153",0.497326203208556,0.464285714285714,"auto.and.parX","0.5","0.1","0"
"154",0.0970744680851064,0.0890688259109312,"auto.and.parX","0.5","0.1","0"
"155",0.449006622516556,0.384297520661157,"auto.and.parX","0.5","0.1","0"
"156",0.21870882740448,0.174273858921162,"auto.and.parX","0.5","0.1","0"
"157",0.0635761589403974,0.0983606557377049,"auto.and.parX","0.5","0.1","0"
"158",0.0506666666666667,0.044,"auto.and.parX","0.5","0.1","0"
"159",0.377631578947368,0.425,"auto.and.parX","0.5","0.1","0"
"160",0.0276679841897233,0.029045643153527,"auto.and.parX","0.5","0.1","0"
"161",0.333333333333333,0.376425855513308,"auto.and.parX","0.5","0.1","0"
"162",0.0973333333333333,0.068,"auto.and.parX","0.5","0.1","0"
"163",0.0410596026490066,0.0524193548387097,"auto.and.parX","0.5","0.1","0"
"164",0.0689655172413793,0.0365853658536585,"auto.and.parX","0.5","0.1","0"
"165",0.0646437994722955,0.0573770491803279,"auto.and.parX","0.5","0.1","0"
"166",0.116059379217274,0.123552123552124,"auto.and.parX","0.5","0.1","0"
"167",0.0226364846870839,0.012,"auto.and.parX","0.5","0.1","0"
"168",0.274324324324324,0.262745098039216,"auto.and.parX","0.5","0.1","0"
"169",0.0421768707482993,0.0378787878787879,"auto.and.parX","0.5","0.1","0"
"170",0.0530503978779841,0.0487804878048781,"auto.and.parX","0.5","0.1","0"
"171",0.118037135278515,0.199186991869919,"auto.and.parX","0.5","0.1","0"
"172",0.619492656875834,0.656,"auto.and.parX","0.5","0.1","0"
"173",0.100263852242744,0.159836065573771,"auto.and.parX","0.5","0.1","0"
"174",0.853137516688919,0.892430278884462,"auto.and.parX","0.5","0.1","0"
"175",0.104849279161206,0.0632911392405063,"auto.and.parX","0.5","0.1","0"
"176",0.0215633423180593,0.0466926070038911,"auto.and.parX","0.5","0.1","0"
"177",0.128032345013477,0.101167315175097,"auto.and.parX","0.5","0.1","0"
"178",0.253369272237197,0.255813953488372,"auto.and.parX","0.5","0.1","0"
"179",0.11096256684492,0.0632411067193676,"auto.and.parX","0.5","0.1","0"
"180",0.0213618157543391,0.0281124497991968,"auto.and.parX","0.5","0.1","0"
"181",0.490066225165563,0.510204081632653,"auto.and.parX","0.5","0.1","0"
"182",0.0268096514745308,0.0316205533596838,"auto.and.parX","0.5","0.1","0"
"183",0.161725067385445,0.178988326848249,"auto.and.parX","0.5","0.1","0"
"184",0.0187667560321716,0.0395256916996047,"auto.and.parX","0.5","0.1","0"
"185",0.122994652406417,0.115079365079365,"auto.and.parX","0.5","0.1","0"
"186",0.138482023968043,0.125506072874494,"auto.and.parX","0.5","0.1","0"
"187",0.545454545454545,0.442687747035573,"auto.and.parX","0.5","0.1","0"
"188",0.274064171122995,0.261904761904762,"auto.and.parX","0.5","0.1","0"
"189",0.0585106382978723,0.0604838709677419,"auto.and.parX","0.5","0.1","0"
"190",0.0798934753661784,0.0688259109311741,"auto.and.parX","0.5","0.1","0"
"191",0.0145888594164456,0.0122448979591837,"auto.and.parX","0.5","0.1","0"
"192",0.0528401585204756,0.0617283950617284,"auto.and.parX","0.5","0.1","0"
"193",0.113513513513514,0.0736434108527132,"auto.and.parX","0.5","0.1","0"
"194",0.0852819807427785,0.0959409594095941,"auto.and.parX","0.5","0.1","0"
"195",0.00801068090787717,0.0158730158730159,"auto.and.parX","0.5","0.1","0"
"196",0.0933333333333333,0.0796812749003984,"auto.and.parX","0.5","0.1","0"
"197",0.038563829787234,0.04,"auto.and.parX","0.5","0.1","0"
"198",0.0678191489361702,0.0481927710843374,"auto.and.parX","0.5","0.1","0"
"199",0.14441416893733,0.136363636363636,"auto.and.parX","0.5","0.1","0"
"200",0.221467391304348,0.212121212121212,"auto.and.parX","0.5","0.1","0"
"201",0.636122177954847,0.620967741935484,"auto.and.parX","0.5","0.1","0"
"202",0.0263852242744063,0.0413223140495868,"auto.and.parX","0.5","0.1","0"
"203",0.103078982597055,0.107142857142857,"auto.and.parX","0.5","0.1","0"
"204",0.0664010624169987,0.0647773279352227,"auto.and.parX","0.5","0.1","0"
"205",0.0396301188903567,0.0163265306122449,"auto.and.parX","0.5","0.1","0"
"206",0.0338983050847458,0.0344827586206897,"auto.and.parX","0.5","0.1","0"
"207",0.142287234042553,0.130081300813008,"auto.and.parX","0.5","0.1","0"
"208",0.013262599469496,0.016260162601626,"auto.and.parX","0.5","0.1","0"
"209",0.109919571045576,0.125984251968504,"auto.and.parX","0.5","0.1","0"
"210",0.0634081902245707,0.0867768595041322,"auto.and.parX","0.5","0.1","0"
"211",0.382894736842105,0.435146443514644,"auto.and.parX","0.5","0.1","0"
"212",0.472409152086137,0.400778210116732,"auto.and.parX","0.5","0.1","0"
"213",0.126162018592297,0.165991902834008,"auto.and.parX","0.5","0.1","0"
"214",0.1278600269179,0.116731517509728,"auto.and.parX","0.5","0.1","0"
"215",0.0422721268163804,0.0571428571428571,"auto.and.parX","0.5","0.1","0"
"216",0.0315068493150685,0.0483271375464684,"auto.and.parX","0.5","0.1","0"
"217",0.0386151797603196,0.0240963855421687,"auto.and.parX","0.5","0.1","0"
"218",0.0330687830687831,0.00408163265306122,"auto.and.parX","0.5","0.1","0"
"219",0.28,0.305220883534137,"auto.and.parX","0.5","0.1","0"
"220",0.629878869448183,0.596899224806202,"auto.and.parX","0.5","0.1","0"
"221",0.150666666666667,0.137096774193548,"auto.and.parX","0.5","0.1","0"
"222",0.200819672131148,0.246268656716418,"auto.and.parX","0.5","0.1","0"
"223",0.0467289719626168,0.0436507936507936,"auto.and.parX","0.5","0.1","0"
"224",0.253632760898283,0.164609053497942,"auto.and.parX","0.5","0.1","0"
"225",0.288227334235453,0.312741312741313,"auto.and.parX","0.5","0.1","0"
"226",0.096128170894526,0.12,"auto.and.parX","0.5","0.1","0"
"227",0.124165554072096,0.0796812749003984,"auto.and.parX","0.5","0.1","0"
"228",0.0582781456953642,0.0653061224489796,"auto.and.parX","0.5","0.1","0"
"229",0.230458221024259,0.213178294573643,"auto.and.parX","0.5","0.1","0"
"230",0.312252964426877,0.333333333333333,"auto.and.parX","0.5","0.1","0"
"231",0.0304635761589404,0.0245901639344262,"auto.and.parX","0.5","0.1","0"
"232",0.398936170212766,0.368421052631579,"auto.and.parX","0.5","0.1","0"
"233",0.0528401585204756,0.0288065843621399,"auto.and.parX","0.5","0.1","0"
"234",0.104138851802403,0.1285140562249,"auto.and.parX","0.5","0.1","0"
"235",0.0610583446404342,0.0874524714828897,"auto.and.parX","0.5","0.1","0"
"236",0.0670170827858081,0.0590717299578059,"auto.and.parX","0.5","0.1","0"
"237",0.176084099868594,0.114406779661017,"auto.and.parX","0.5","0.1","0"
"238",0.356763925729443,0.317073170731707,"auto.and.parX","0.5","0.1","0"
"239",0.0203527815468114,0.0303030303030303,"auto.and.parX","0.5","0.1","0"
"240",0.0827770360480641,0.0711462450592885,"auto.and.parX","0.5","0.1","0"
"241",0.168463611859838,0.124031007751938,"auto.and.parX","0.5","0.1","0"
"242",0.056953642384106,0.0728744939271255,"auto.and.parX","0.5","0.1","0"
"243",0.0623306233062331,0.0757575757575758,"auto.and.parX","0.5","0.1","0"
"244",0.0447761194029851,0.0419847328244275,"auto.and.parX","0.5","0.1","0"
"245",0.0763983628922237,0.0792452830188679,"auto.and.parX","0.5","0.1","0"
"246",0.064,0.06,"auto.and.parX","0.5","0.1","0"
"247",0.0116883116883117,0.00881057268722467,"auto.and.parX","0.5","0.1","0"
"248",0.205804749340369,0.206611570247934,"auto.and.parX","0.5","0.1","0"
"249",0.0833333333333333,0.08203125,"auto.and.parX","0.5","0.1","0"
"250",0.241565452091768,0.297297297297297,"auto.and.parX","0.5","0.1","0"
"251",0.113636363636364,0.0992063492063492,"auto.and.parX","0.5","0.1","0"
"252",0.0809018567639257,0.0571428571428571,"auto.and.parX","0.5","0.1","0"
"253",0.0602409638554217,0.0398406374501992,"auto.and.parX","0.5","0.1","0"
"254",0.0567282321899736,0.0534979423868313,"auto.and.parX","0.5","0.1","0"
"255",0.171122994652406,0.158102766798419,"auto.and.parX","0.5","0.1","0"
"256",0.388440860215054,0.466666666666667,"auto.and.parX","0.5","0.1","0"
"257",0.08300395256917,0.0539419087136929,"auto.and.parX","0.5","0.1","0"
"258",0.0882352941176471,0.0753968253968254,"auto.and.parX","0.5","0.1","0"
"259",0.078042328042328,0.10655737704918,"auto.and.parX","0.5","0.1","0"
"260",0.0373333333333333,0.0401606425702811,"auto.and.parX","0.5","0.1","0"
"261",0.114513981358189,0.104838709677419,"auto.and.parX","0.5","0.1","0"
"262",0.0440587449933244,0.0557768924302789,"auto.and.parX","0.5","0.1","0"
"263",0.0302233902759527,0.029045643153527,"auto.and.parX","0.5","0.1","0"
"264",0.0841248303934871,0.0727969348659004,"auto.and.parX","0.5","0.1","0"
"265",0.0970350404312668,0.111969111969112,"auto.and.parX","0.5","0.1","0"
"266",0.454664914586071,0.454166666666667,"auto.and.parX","0.5","0.1","0"
"267",0.189516129032258,0.12890625,"auto.and.parX","0.5","0.1","0"
"268",0.0529100529100529,0.0576131687242798,"auto.and.parX","0.5","0.1","0"
"269",0.296791443850267,0.281746031746032,"auto.and.parX","0.5","0.1","0"
"270",0.42741935483871,0.470817120622568,"auto.and.parX","0.5","0.1","0"
"271",0.0960757780784844,0.0687022900763359,"auto.and.parX","0.5","0.1","0"
"272",0.0529100529100529,0.0534979423868313,"auto.and.parX","0.5","0.1","0"
"273",0.445178335535007,0.351020408163265,"auto.and.parX","0.5","0.1","0"
"274",0.063257065948856,0.08984375,"auto.and.parX","0.5","0.1","0"
"275",0.342666666666667,0.436,"auto.and.parX","0.5","0.1","0"
"276",0.193633952254642,0.269387755102041,"auto.and.parX","0.5","0.1","0"
"277",0.86479250334672,0.87007874015748,"auto.and.parX","0.5","0.1","0"
"278",0.429512516469038,0.427385892116183,"auto.and.parX","0.5","0.1","0"
"279",0.424731182795699,0.389105058365759,"auto.and.parX","0.5","0.1","0"
"280",0.0598639455782313,0.0833333333333333,"auto.and.parX","0.5","0.1","0"
"281",0.0479360852197071,0.0604838709677419,"auto.and.parX","0.5","0.1","0"
"282",0.164625850340136,0.240601503759398,"auto.and.parX","0.5","0.1","0"
"283",0.204755614266843,0.229166666666667,"auto.and.parX","0.5","0.1","0"
"284",0.155172413793103,0.211382113821138,"auto.and.parX","0.5","0.1","0"
"285",0.0535475234270415,0.0511811023622047,"auto.and.parX","0.5","0.1","0"
"286",0.480272108843537,0.490566037735849,"auto.and.parX","0.5","0.1","0"
"287",0.157199471598415,0.139917695473251,"auto.and.parX","0.5","0.1","0"
"288",0.187079407806191,0.1484375,"auto.and.parX","0.5","0.1","0"
"289",0.211640211640212,0.283950617283951,"auto.and.parX","0.5","0.1","0"
"290",0.053133514986376,0.0265151515151515,"auto.and.parX","0.5","0.1","0"
"291",0.0606469002695418,0.0501930501930502,"auto.and.parX","0.5","0.1","0"
"292",0.0768194070080863,0.0772200772200772,"auto.and.parX","0.5","0.1","0"
"293",0.0918774966711052,0.0481927710843374,"auto.and.parX","0.5","0.1","0"
"294",0.858887381275441,0.798479087452472,"auto.and.parX","0.5","0.1","0"
"295",0.0837765957446809,0.0846774193548387,"auto.and.parX","0.5","0.1","0"
"296",0.0226063829787234,0.0121457489878543,"auto.and.parX","0.5","0.1","0"
"297",0.0683311432325887,0.0829875518672199,"auto.and.parX","0.5","0.1","0"
"298",0.10228802153432,0.0703125,"auto.and.parX","0.5","0.1","0"
"299",0.104166666666667,0.145299145299145,"auto.and.parX","0.5","0.1","0"
"300",0.00802139037433155,0.0159362549800797,"auto.and.parX","0.5","0.1","0"
"301",0.450797872340426,0.365461847389558,"auto.and.parX","0.5","0.1","0"
"302",0.5,0.5,"auto.and.parX","0.5","0.1","0"
"303",0.741588156123822,0.778210116731518,"auto.and.parX","0.5","0.1","0"
"304",0.621231979030144,0.611814345991561,"auto.and.parX","0.5","0.1","0"
"305",0.378706199460916,0.4140625,"auto.and.parX","0.5","0.1","0"
"306",0.0790884718498659,0.0745098039215686,"auto.and.parX","0.5","0.1","0"
"307",0.139841688654354,0.0991735537190083,"auto.and.parX","0.5","0.1","0"
"308",0.0756972111553785,0.0931174089068826,"auto.and.parX","0.5","0.1","0"
"309",0.0254691689008043,0.0275590551181102,"auto.and.parX","0.5","0.1","0"
"310",0.0695770804911323,0.0374531835205993,"auto.and.parX","0.5","0.1","0"
"311",0.44137022397892,0.402489626556017,"auto.and.parX","0.5","0.1","0"
"312",0.0223684210526316,0.0497925311203319,"auto.and.parX","0.5","0.1","0"
"313",0.0623342175066313,0.101626016260163,"auto.and.parX","0.5","0.1","0"
"314",0.146739130434783,0.181132075471698,"auto.and.parX","0.5","0.1","0"
"315",0.0876010781671159,0.05,"auto.and.parX","0.5","0.1","0"
"316",0.0925925925925926,0.110655737704918,"auto.and.parX","0.5","0.1","0"
"317",0.0490716180371353,0.0244897959183673,"auto.and.parX","0.5","0.1","0"
"318",0.0526315789473684,0.0505836575875486,"auto.and.parX","0.5","0.1","0"
"319",0.106182795698925,0.120622568093385,"auto.and.parX","0.5","0.1","0"
"320",0.129506008010681,0.126984126984127,"auto.and.parX","0.5","0.1","0"
"321",0.061415220293725,0.04,"auto.and.parX","0.5","0.1","0"
"322",0.108433734939759,0.0671936758893281,"auto.and.parX","0.5","0.1","0"
"323",0.0421768707482993,0.0451127819548872,"auto.and.parX","0.5","0.1","0"
"324",0.235849056603774,0.217054263565891,"auto.and.parX","0.5","0.1","0"
"325",0.0144356955380577,0.00421940928270042,"auto.and.parX","0.5","0.1","0"
"326",0.526809651474531,0.543650793650794,"auto.and.parX","0.5","0.1","0"
"327",0.0325945241199478,0.00858369098712446,"auto.and.parX","0.5","0.1","0"
"328",0.0318302387267905,0.0122448979591837,"auto.and.parX","0.5","0.1","0"
"329",0.13941018766756,0.149606299212598,"auto.and.parX","0.5","0.1","0"
"330",0.935656836461126,0.96078431372549,"auto.and.parX","0.5","0.1","0"
"331",0.0430809399477807,0.0257510729613734,"auto.and.parX","0.5","0.1","0"
"332",0.0604838709677419,0.08984375,"auto.and.parX","0.5","0.1","0"
"333",0.124331550802139,0.119047619047619,"auto.and.parX","0.5","0.1","0"
